movie_id,meta_movie_name,meta_story_overview,meta_storyline,anno_story_id,anno_story_description,shot_id,shot_start_time,shot_end_time,shot_start_time_hms,shot_end_time_hms,annotation_subtitle,aligned_script_dialogue,aligned_speakers,aligned_script_text,shot_type,match_score,match_source,script_block_start_idx,script_block_window_len,script_start_line,script_end_line
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0136,1770.977542,1776.608167,0:29:31,0:29:37,"[""Who killed my sister? Who killed the Witch of the East?"", ""Was it you?""]",,[],,,57.504,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0137,1776.649875,1780.779,0:29:37,0:29:41,"[""No. No, it was an accident. I didn't mean to kill anybody.""]",...didn't you? No -- No! It was an accident! I didn't mean to kill anybody!....,"[""WITCH"", ""DOROTHY""]",CS -- Dorothy and Glinda -- Dorothy speaks to the Witch o.s. in f.g. -- ...didn't you? No -- No! It was an accident! I didn't mean to kill anybody!....,CS,99.042,dp,109,1,1701,1709
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0138,1780.820708,1784.365917,0:29:41,0:29:44,"[""Well, my little pretty, I can cause accidents too!""]","Didn't mean it, eh? Accident, eh? Well, my little pretty, I can cause accidents, too -- and this is how I do it! GLINDA o.s.","[""WITCH""]","MCU -- Witch -- speaks to Dorothy o.s. -- waves her broomstick about -- DOROTHY o.s. ...Really I didn't! Aren't you forget-.... Didn't mean it, eh? Accident, eh? Well, my little pretty, I can cause accidents, too -- and this is how I do it! GLINDA o.s.",MCU,63.204,dp,110,1,1710,1719
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0139,1784.407625,1785.408625,0:29:44,0:29:45,"[""-Aren't you forgetting the ruby slippers? -The slippers. Yes!""]",...ting the ruby slippers? The slippers -- yes.....the slippers!,"[""GLINDA"", ""WITCH""]","MS -- Witch, Dorothy and Glinda -- Munchkins on the ground in b.g. -- The Witch reacts as Glinda speaks - CAMERA TRUCKS left with her as she turns, goes back to the wrecked farm house -- ...ting the ruby slippers? The slippers -- yes.....the slippers!",MS,65.111,dp,111,1,1720,1729
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0140,1785.450333,1788.03625,0:29:45,0:29:48,"[""-Aren't you forgetting the ruby slippers? -The slippers. Yes!""]",...ting the ruby slippers? The slippers -- yes.....the slippers!,"[""GLINDA"", ""WITCH""]","MS -- Witch, Dorothy and Glinda -- Munchkins on the ground in b.g. -- The Witch reacts as Glinda speaks - CAMERA TRUCKS left with her as she turns, goes back to the wrecked farm house -- ...ting the ruby slippers? The slippers -- yes.....the slippers!",MS,65.111,dp,111,1,1720,1729
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0141,1788.077958,1793.833708,0:29:48,0:29:54,"[""The slippers!""]",,[],,,46,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0143,1797.54575,1798.713583,0:29:58,0:29:59,"[""They're gone!""]",They're gone!,"[""WITCH""]","MS -- The Witch of the East's legs protruding from underneath the wrecked house -- the ruby slippers disappear and the stockings are drawn back under the house -- CS -- The Witch reacts as she looks down -- then turns, looks back to o.s. f.g. -- speaks -- They're gone!",MS,100,dp,112,1,1730,1737
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0144,1798.755292,1804.761292,0:29:59,0:30:05,"[""The ruby slippers! What have you done with them?"", ""Give them back to me or l'll--"", ""It's too late! There they are, and there they'll stay!""]","The ruby slippers! What have you done with them? Give them back to me, or I'll - -- It's too late! There they....","[""WITCH"", ""GLINDA""]","MLS -- The Witch kneeling down by the house -- she rises, CAMERA TRUCKS her right to Dorothy and Glinda -- Glinda stops her, points down to Dorothy's feet -- The ruby slippers! What have you done with them? Give them back to me, or I'll - -- It's too late! There they....",MLS,81.34,dp,113,1,1738,1755
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0145,1804.803,1806.930125,0:30:05,0:30:07,"[""It's too late! There they are, and there they'll stay!""]",,[],,,37.435,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0146,1806.971833,1809.05725,0:30:07,0:30:09,"[""[GASPS]""]",,[],,,2,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0148,1810.934125,1812.936125,0:30:11,0:30:13,"[""Give me back my slippers! Only I know how to use them.""]",,[],,,53.058,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0149,1812.977833,1817.06525,0:30:13,0:30:17,"[""Give me back my slippers! Only I know how to use them."", ""They're of no use to you. Give them back to me. Give them back!""]",I'm the only one that knows how to use them. They're of no use to you! Give them back to me!,"[""WITCH""]",MCU -- Witch speaks to Dorothy o.s.-- I'm the only one that knows how to use them. They're of no use to you! Give them back to me!,MCU,67.762,dp,116,1,1765,1771
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0150,1817.106958,1823.3215,0:30:17,0:30:23,"[""They're of no use to you. Give them back to me. Give them back!"", ""Keep tight inside of them. Their magic must be powerful..."", ""...or she wouldn't want them so badly.""]","Keep tight inside of them -- their magic must be very powerful, or she wouldn't want them so badly!","[""GLINDA""]","MCU -- Dorothy and Glinda -- Glinda advises Dorothy -- WITCH o.s. Give them back! Keep tight inside of them -- their magic must be very powerful, or she wouldn't want them so badly!",MCU,74.233,dp,117,1,1772,1778
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0151,1823.363208,1842.465625,0:30:23,0:30:42,"[""Stay out of this, Glinda, or l'll fix you as well!"", ""Oh, rubbish! You have no power here."", ""Begone, before somebody drops a house on you too."", ""Very well. I'll bide my time."", ""And as for you, it's true l can't attend to you here and now as l'd like."", ""But just try to stay out of my way!""]","You stay out of this, Glinda, or I'll fix you as well! (laughs) Oh, rubbish! You have no power here. Be gone, before somebody drops a house on you, too. Very well -- I'll bide my time -- and as for you, my fine lady, it's true, I can't attend to you here and now as I'd like, but just try to stay out of my way....","[""WITCH"", ""GLINDA""]","MS -- The Witch rises, threatens Dorothy -- Glinda laughs, speaks -- the Witch reacts, looks up o.s. -- then continues to threaten Dorothy -- You stay out of this, Glinda, or I'll fix you as well! (laughs) Oh, rubbish! You have no power here. Be gone, before somebody drops a house on you, too. Very well -- I'll bide my time -- and as for you, my fine lady, it's true, I can't attend to you here and now as I'd like, but just try to stay out of my way....",MS,82.136,dp,118,1,1779,1797
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0152,1842.507333,1845.426917,0:30:43,0:30:45,"[""Just try!"", ""I'll get you, my pretty...""]","... -- just try! I'll get you, my....","[""WITCH""]","MCU -- Witch threatens Dorothy o.s. in f.g. -- ... -- just try! I'll get you, my....",MCU,91.261,dp,119,1,1798,1811
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0153,1845.468625,1848.263083,0:30:45,0:30:48,"[""I'll get you, my pretty..."", ""...and your little dog too!""]",,[],,,39.714,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0001,"Dorothy immediately returns home with Toto, only to find a tornado approaching. Unable to reach her family in their storm cellar, Dorothy enters the house, is knocked unconscious by a loose window, and apparently begins to dream. Along with her house and Toto, she's swept from her sepia-toned world to the magical, beautiful, dangerous and technicolor land of Oz. The tornado drops Dorothy's house on the Wicked Witch of the East, killing her. The witch ruled the Land of the Munchkins, little people who think at first that Dorothy herself must be a witch. The Wicked Witch of the West again), who is the sister of the dead witch, threatens Dorothy. But Glinda , the Good Witch of the North, gives Dorothy the dead witch's enchanted Ruby Slippers, and the slippers protect her. Glinda advises that if Dorothy wants to go home to Kansas, she should seek the aid of the Wizard of Oz, who lives in the Emerald City. To get there, Dorothy sets off down the Yellow Brick Road.",shot_0154,1848.304792,1858.857,0:30:48,0:30:59,"[""[CACKLING]"", ""[MUNCHKlNS GASPlNG]""]",,[],,,2,,,,,
